       1.241241,        2.924315,        0.481099
       1.249249,        2.928027,        0.438794
       1.257257,        2.931400,        0.396684
       1.265265,        2.934437,        0.354781
       1.273273,        2.937139,        0.313097
       1.281281,        2.939508,        0.271643
       1.289289,        2.941545,        0.230432
       1.297297,        2.943254,        0.189473
       1.305305,        2.944635,        0.148778
       1.313313,        2.945692,        0.108359
       1.321321,        2.946425,        0.068225
       1.329329,        2.946839,        0.028388
       1.337337,        2.946934,       -0.011143
       1.345345,        2.946714,       -0.050356
       1.353353,        2.946181,       -0.089243
       1.361361,        2.945337,       -0.127792
       1.369369,        2.944186,       -0.165996
       1.377377,        2.942731,       -0.203843
       1.385385,        2.940973,       -0.241325
       1.393393,        2.938917,       -0.278433
       1.401401,        2.936564,       -0.315158
       1.409409,        2.933919,       -0.351491
       1.417417,        2.930984,       -0.387423
       1.425425,        2.927763,       -0.422947
       1.433433,        2.924259,       -0.458054
       1.441441,        2.920475,       -0.492736
       1.449449,        2.916414,       -0.526986
       1.457457,        2.912081,       -0.560796
       1.465465,        2.907479,       -0.594159
       1.473473,        2.902611,       -0.627067
       1.481481,        2.897481,       -0.659514
       1.489489,        2.892093,       -0.691493
       1.497497,        2.886450,       -0.722998
       1.505506,        2.880556,       -0.754021
       1.513514,        2.874416,       -0.784558
       1.521522,        2.868033,       -0.814602
       1.529530,        2.861411,       -0.844148
       1.537538,        2.854554,       -0.873189
       1.545546,        2.847466,       -0.901721
       1.553554,        2.840151,       -0.929739
       1.561562,        2.832614,       -0.957238
       1.569570,        2.824858,       -0.984212
       1.577578,        2.816888,       -1.010658
       1.585586,        2.808708,       -1.036572
       1.593594,        2.800322,       -1.061949
       1.601602,        2.791735,       -1.086785
       1.609610,        2.782951,       -1.111078
       1.617618,        2.773974,       -1.134822
       1.625626,        2.764809,       -1.158016
       1.633634,        2.755460,       -1.180656
       1.641642,        2.745931,       -1.202739
       1.649650,        2.736227,       -1.224262
       1.657658,        2.726353,       -1.245224
       1.665666,        2.716313,       -1.265621
       1.673674,        2.706112,       -1.285453
       1.681682,        2.695753,       -1.304716
       1.689690,        2.685243,       -1.323410
       1.697698,        2.674584,       -1.341532
       1.705706,        2.663782,       -1.359082
       1.713714,        2.652842,       -1.376059
       1.721722,        2.641767,       -1.392461
       1.729730,        2.630563,       -1.408289
       1.737738,        2.619235,       -1.423541
       1.745746,        2.607786,       -1.438217
       1.753754,        2.596221,       -1.452317
       1.761762,        2.584546,       -1.465841
       1.769770,        2.572764,       -1.478789
       1.777778,        2.560880,       -1.491163
       1.785786,        2.548899,       -1.502961
       1.793794,        2.536826,       -1.514186
       1.801802,        2.524665,       -1.524838
       1.809810,        2.512420,       -1.534918
       1.817818,        2.500096,       -1.544428
       1.825826,        2.487698,       -1.553369
       1.833834,        2.475231,       -1.561742
       1.841842,        2.462698,       -1.569551
       1.849850,        2.450105,       -1.576795
       1.857858,        2.437455,       -1.583478
       1.865866,        2.424754,       -1.589603
       1.873874,        2.412006,       -1.595170
       1.881882,        2.399215,       -1.600184
       1.889890,        2.386385,       -1.604647
       1.897898,        2.373522,       -1.608562
       1.905906,        2.360629,       -1.611931
       1.913914,        2.347711,       -1.614759
       1.921922,        2.334772,       -1.617048
       1.929930,        2.321817,       -1.618802
       1.937938,        2.308849,       -1.620025
       1.945946,        2.295874,       -1.620721
       1.953954,        2.282894,       -1.620893
       1.961962,        2.269915,       -1.620546
       1.969970,        2.256940,       -1.619684
       1.977978,        2.243974,       -1.618311
       1.985986,        2.231021,       -1.616432
       1.993994,        2.218084,       -1.614051
       2.002002,        2.205168,       -1.611173
       2.010010,        2.192277,       -1.607803
       2.018018,        2.179414,       -1.603946
       2.026026,        2.166584,       -1.599607
       2.034034,        2.153790,       -1.594791
       2.042042,        2.141037,       -1.589504
       2.050050,        2.128327,       -1.583751
       2.058058,        2.115665,       -1.577537
       2.066066,        2.103054,       -1.570869
       2.074074,        2.090498,       -1.563751
       2.082082,        2.078001,       -1.556190
       2.090090,        2.065565,       -1.548192
       2.098098,        2.053195,       -1.539762
       2.106106,        2.040894,       -1.530907
       2.114114,        2.028665,       -1.521633
       2.122122,        2.016512,       -1.511946
       2.130130,        2.004438,       -1.501853
       2.138138,        1.992446,       -1.491360
       2.146146,        1.980540,       -1.480474
       2.154154,        1.968721,       -1.469201
       2.162162,        1.956995,       -1.457547
       2.170170,        1.945363,       -1.445520
       2.178178,        1.933828,       -1.433127
       2.186186,        1.922394,       -1.420374
       2.194194,        1.911063,       -1.407268
       2.202202,        1.899839,       -1.393817
       2.210210,        1.888723,       -1.380026
       2.218218,        1.877719,       -1.365904
       2.226226,        1.866828,       -1.351457
       2.234234,        1.856055,       -1.336693
       2.242242,        1.845401,       -1.321619
       2.250250,        1.834869,       -1.306242
       2.258258,        1.824461,       -1.290570
       2.266266,        1.814179,       -1.274609
       2.274274,        1.804026,       -1.258368
       2.282282,        1.794004,       -1.241853
       2.290290,        1.784115,       -1.225073
       2.298298,        1.774361,       -1.208033
       2.306306,        1.764745,       -1.190743
       2.314314,        1.755268,       -1.173210
       2.322322,        1.745932,       -1.155440
       2.330330,        1.736739,       -1.137442
       2.338338,        1.727691,       -1.119224
       2.346346,        1.718790,       -1.100792
       2.354354,        1.710037,       -1.082154
       2.362362,        1.701434,       -1.063319
       2.370370,        1.692982,       -1.044293
       2.378378,        1.684683,       -1.025084
       2.386386,        1.676539,       -1.005700
       2.394394,        1.668551,       -0.986148
       2.402402,        1.660719,       -0.966436
       2.410410,        1.653046,       -0.946571
       2.418418,        1.645533,       -0.926561
       2.426426,        1.638180,       -0.906414
       2.434434,        1.630989,       -0.886137
       2.442442,        1.623961,       -0.865738
       2.450450,        1.617096,       -0.845224
       2.458458,        1.610397,       -0.824602
       2.466466,        1.603862,       -0.803880
       2.474474,        1.597494,       -0.783065
       2.482482,        1.591293,       -0.762166
       2.490490,        1.585260,       -0.741188
       2.498498,        1.579395,       -0.720140
       2.506507,        1.573698,       -0.699029
       2.514515,        1.568171,       -0.677861
       2.522523,        1.562813,       -0.656645
       2.530531,        1.557626,       -0.635387
       2.538539,        1.552609,       -0.614095
       2.546547,        1.547762,       -0.592775
       2.554555,        1.543086,       -0.571435
       2.562563,        1.538582,       -0.550081
       2.570571,        1.534248,       -0.528721
       2.578579,        1.530085,       -0.507361
       2.586587,        1.526093,       -0.486009
       2.594595,        1.522273,       -0.464670
       2.602603,        1.518623,       -0.443353
       2.610611,        1.515143,       -0.422062
       2.618619,        1.511834,       -0.400805
       2.626627,        1.508696,       -0.379589
       2.634635,        1.505726,       -0.358420
       2.642643,        1.502927,       -0.337304
       2.650651,        1.500296,       -0.316248
       2.658659,        1.497833,       -0.295257
       2.666667,        1.495539,       -0.274339
       2.674675,        1.493411,       -0.253498
       2.682683,        1.491451,       -0.232742
       2.690691,        1.489656,       -0.212076
       2.698699,        1.488026,       -0.191507
       2.706707,        1.486561,       -0.171039
       2.714715,        1.485259,       -0.150678
       2.722723,        1.484120,       -0.130431
       2.730731,        1.483143,       -0.110303
       2.738739,        1.482327,       -0.090299
       2.746747,        1.481670,       -0.070425
       2.754755,        1.481172,       -0.050686
       2.762763,        1.480831,       -0.031087
       2.770771,        1.480647,       -0.011634
       2.778779,        1.480619,        0.007669
       2.786787,        1.480744,        0.026817
       2.794795,        1.481022,        0.045804
       2.802803,        1.481452,        0.064625
       2.810811,        1.482032,        0.083277
       2.818819,        1.482760,        0.101755
       2.826827,        1.483636,        0.120053
       2.834835,        1.484658,        0.138168
       2.842843,        1.485824,        0.156096
       2.850851,        1.487134,        0.173831
       2.858859,        1.488584,        0.191370
       2.866867,        1.490175,        0.208709
